leur	O	O	O	O	O	
pension	O	O	O	O	O	
bourgeoise,	O	O	O	O	O	
ils	O	O	O	O	O	
finirent	O	O	O	O	O	
par	O	O	O	O	O	
dîner	O	O	O	O	O	
ensemble	O	O	O	O	O	
tous	O	O	O	O	O	
les	O	O	O	O	O	
jours.	O	O	O	O	O	

Ils	O	O	O	O	O	
faisaient	O	O	O	O	O	
des	O	O	O	O	O	
réflexions	O	O	O	O	O	
sur	O	O	O	O	O	
les	O	O	O	O	O	
pièces	O	O	O	O	O	
de	O	O	O	O	O	
théâtre	O	O	O	O	O	
dont	O	O	O	O	O	
on	O	O	O	O	O	
parlait,	O	O	O	O	O	
sur	O	O	O	O	O	
le	B-ORG	O	O	O	O	
gouvernement,	I-ORG	O	O	O	O	
la	O	O	O	O	O	
cherté	O	O	O	O	O	
des	O	O	O	O	O	
vivres,	O	O	O	O	O	
les	O	O	O	O	O	
fraudes	O	O	O	O	O	
du	O	O	O	O	O	
commerce.	O	O	O	O	O	
De	O	O	O	O	O	
temps	O	O	O	O	O	
à	O	O	O	O	O	
autre,	O	O	O	O	O	
l'histoire	O	O	O	O	O	
du	O	O	O	O	O	
Collier	O	O	O	O	O	
ou	O	O	O	O	O	
le	O	O	O	O	O	
procès	O	O	O	O	O	
de	O	O	O	O	O	
Fualdès	B-PER	O	O	O	O	
revenait	I-PER	O	O	O	O	
dans	O	O	O	O	O	
leurs	O	O	O	O	O	
discours	O	O	O	O	O	
;	O	O	O	O	O	
et	O	O	O	O	O	
puis,	O	O	O	O	O	
ils	O	O	O	O	O	
cherchaient	O	O	O	O	O	
les	O	O	O	O	O	
causes	O	O	O	O	O	
de	O	O	O	O	O	
la	B-HIST	O	O	O	O	
Révolution.	I-HIST	O	O	O	O	

Ils	O	O	O	O	O	
flânaient	O	O	O	O	O	
le	O	O	O	O	O	
long	O	O	O	O	O	
des	B-FAC	O	O	O	O	
boutiques	I-FAC	O	O	O	O	
de	I-FAC	O	O	O	O	
bric-à-brac.	I-FAC	O	O	O	O	
Ils	O	O	O	O	O	
visitèrent	O	O	O	O	O	
le	B-FAC	O	O	O	O	
Conservatoire	I-FAC	O	O	O	O	
des	I-FAC	O	O	O	O	
arts	I-FAC	O	O	O	O	
et	I-FAC	O	O	O	O	
métiers,	I-FAC	O	O	O	O	
Saint-Denis,	B-GPE	O	O	O	O	
les	B-LOC	O	O	O	O	
Gobelins,	I-LOC	O	O	O	O	
les	B-FAC	O	O	O	O	
Invalides	I-FAC	O	O	O	O	
et	I-FAC	O	O	O	O	
toutes	O	O	O	O	O	
les	O	O	O	O	O	
collections	O	O	O	O	O	
publiques.	O	O	O	O	O	
Quand	O	O	O	O	O	
on	O	O	O	O	O	
demandait	O	O	O	O	O	
leur	O	O	O	O	O	
passeport,	O	O	O	O	O	
ils	O	O	O	O	O	
faisaient	O	O	O	O	O	
mine	O	O	O	O	O	
de	O	O	O	O	O	
l'avoir	O	O	O	O	O	
perdu,	O	O	O	O	O	
se	O	O	O	O	O	
donnant	O	O	O	O	O	
pour	O	O	O	O	O	
deux	B-PER	O	O	O	O	
étrangers,	I-PER	O	O	O	O	
deux	B-PER	O	O	O	O	
Anglais.	I-PER	O	O	O	O	

Dans	O	O	O	O	O	
les	O	B-FAC	O	O	O	
galeries	O	I-FAC	O	O	O	
du	B-FAC	I-FAC	O	O	O	
Muséum,	I-FAC	I-FAC	O	O	O	
ils	O	O	O	O	O	
passèrent	O	O	O	O	O	
avec	O	O	O	O	O	
ébahissement	O	O	O	O	O	
devant	O	O	O	O	O	
les	O	O	O	O	O	
quadrupèdes	O	O	O	O	O	
empaillés,	O	O	O	O	O	
avec	O	O	O	O	O	
plaisir	O	O	O	O	O	
devant	O	O	O	O	O	
les	O	O	O	O	O	
papillons,	O	O	O	O	O	
avec	O	O	O	O	O	
indifférence	O	O	O	O	O	
devant	O	O	O	O	O	
les	O	O	O	O	O	
métaux	O	O	O	O	O	
;	O	O	O	O	O	
les	O	O	O	O	O	
fossiles	O	O	O	O	O	
les	O	O	O	O	O	
firent	O	O	O	O	O	
rêver,	O	O	O	O	O	
la	O	O	O	O	O	
conchyliologie	O	O	O	O	O	
les	O	O	O	O	O	
ennuya.	O	O	O	O	O	
Ils	O	O	O	O	O	
examinèrent	O	O	O	O	O	
les	B-FAC	O	O	O	O	
serres	I-FAC	O	O	O	O	
chaudes	I-FAC	O	O	O	O	
par	I-FAC	O	O	O	O	
les	O	O	O	O	O	
vitres,	O	O	O	O	O	
et	O	O	O	O	O	
frémirent	O	O	O	O	O	
en	O	O	O	O	O	
songeant	O	O	O	O	O	
que	O	O	O	O	O	
tous	O	O	O	O	O	
ces	O	O	O	O	O	
feuillages	O	O	O	O	O	
distillaient	O	O	O	O	O	
des	O	O	O	O	O	
poisons.	O	O	O	O	O	
Ce	O	O	O	O	O	
qu'ils	O	O	O	O	O	
admirèrent	O	O	O	O	O	
du	O	O	O	O	O	
cèdre,	O	O	O	O	O	
c'est	O	O	O	O	O	
qu'on	O	O	O	O	O	
l'eût	O	O	O	O	O	
rapporté	O	O	O	O	O	
dans	O	O	O	O	O	
un	O	O	O	O	O	
chapeau.	O	O	O	O	O	

Ils	O	O	O	O	O	
s'efforcèrent	O	O	O	O	O	
au	B-FAC	O	O	O	O	
Louvre	I-FAC	O	O	O	O	
de	I-FAC	O	O	O	O	
s'enthousiasmer	O	O	O	O	O	
pour	O	O	O	O	O	
Raphaël.	B-PER	O	O	O	O	
À	O	O	O	O	O	
la	B-FAC	O	O	O	O	
grande	I-FAC	O	O	O	O	
bibliothèque,	I-FAC	O	O	O	O	
ils	O	O	O	O	O	
auraient	O	O	O	O	O	
voulu	O	O	O	O	O	
connaître	O	O	O	O	O	
le	O	O	O	O	O	
nombre	O	O	O	O	O	
exact	O	O	O	O	O	
des	O	O	O	O	O	
volumes.	O	O	O	O	O	

Une	O	O	O	O	O	
fois,	O	O	O	O	O	
ils	O	O	O	O	O	
entrèrent	O	O	O	O	O	
au	O	O	O	O	O	
cours	O	O	O	O	O	
d'arabe	O	O	O	O	O	
du	O	B-FAC	O	O	O	
Collège	O	I-FAC	O	O	O	
de	O	I-FAC	O	O	O	
France,	B-GPE	I-FAC	O	O	O	
et	O	O	O	O	O	
le	B-PER	O	O	O	O	
professeur	I-PER	O	O	O	O	
fut	I-PER	O	O	O	O	
étonné	O	O	O	O	O	
de	O	O	O	O	O	
voir	O	O	O	O	O	
ces	B-PER	O	O	O	O	
deux	I-PER	O	O	O	O	
inconnus	I-PER	O	O	O	O	
qui	I-PER	O	O	O	O	
tâchaient	O	O	O	O	O	
de	O	O	O	O	O	
prendre	O	O	O	O	O	
des	O	O	O	O	O	
notes.	O	O	O	O	O	
Grâce	O	O	O	O	O	
à	O	O	O	O	O	
Barberou,	B-PER	O	O	O	O	
ils	O	O	O	O	O	
pénétrèrent	O	O	O	O	O	
dans	O	O	O	O	O	
les	O	B-FAC	O	O	O	
coulisses	O	I-FAC	O	O	O	
d'un	B-FAC	I-FAC	O	O	O	
petit	I-FAC	I-FAC	O	O	O	
théâtre.	I-FAC	I-FAC	O	O	O	
Dumouchel	B-PER	O	O	O	O	
leur	I-PER	O	O	O	O	
procura	O	O	O	O	O	
des	O	O	O	O	O	
billets	O	O	O	O	O	
pour	O	O	O	O	O	
une	O	O	O	O	O	
séance	O	O	O	O	O	
de	O	O	O	O	O	
l'Académie.	B-FAC	O	O	O	O	
Ils	O	O	O	O	O	
s'informaient	O	O	O	O	O	
des	O	O	O	O	O	
découvertes,	O	O	O	O	O	
lisaient	O	O	O	O	O	
les	O	O	O	O	O	
prospectus,	O	O	O	O	O	
et,	O	O	O	O	O	
par	O	O	O	O	O	
cette	O	O	O	O	O	
curiosité,	O	O	O	O	O	
leur	O	O	O	O	O	
intelligence	O	O	O	O	O	
se	O	O	O	O	O	
développa.	O	O	O	O	O	
Au	O	O	O	O	O	
fond	O	O	O	O	O	
d'un	O	O	O	O	O	
horizon	O	O	O	O	O	
plus	O	O	O	O	O	
lointain	O	O	O	O	O	
chaque	O	O	O	O	O	
jour	O	O	O	O	O	
ils	O	O	O	O	O	
apercevaient	O	O	O	O	O	
des	O	O	O	O	O	
choses	O	O	O	O	O	
à	O	O	O	O	O	
la	O	O	O	O	O	
fois	O	O	O	O	O	
confuses	O	O	O	O	O	
et	O	O	O	O	O	
merveilleuses.	O	O	O	O	O	

En	O	O	O	O	O	
admirant	O	O	O	O	O	
un	O	O	O	O	O	
vieux	O	O	O	O	O	
meuble,	O	O	O	O	O	
ils	O	O	O	O	O	
regrettaient	O	O	O	O	O	
de	O	O	O	O	O	
n'avoir	O	O	O	O	O	
pas	O	O	O	O	O	
vécu	O	O	O	O	O	
à	O	O	O	O	O	
l'époque	B-TIME	O	O	O	O	
où	I-TIME	O	O	O	O	
il	O	O	O	O	O	
servait,	O	O	O	O	O	
bien	O	O	O	O	O	
qu'ils	O	O	O	O	O	
ignorassent	O	O	O	O	O	
absolument	O	O	O	O	O	
cette	B-TIME	O	O	O	O	
époque-là.	I-TIME	O	O	O	O	
D'après	O	O	O	O	O	
de	O	O	O	O	O	
certains	O	O	O	O	O	
noms,	O	O	O	O	O	
ils	O	O	O	O	O	
imaginaient	O	O	O	O	O	
des	B-LOC	O	O	O	O	
pays	I-LOC	O	O	O	O	
d'autant	I-LOC	O	O	O	O	
plus	O	O	O	O	O	
beaux	O	O	O	O	O	
qu'ils	O	O	O	O	O	
n'en	O	O	O	O	O	
pouvaient	O	O	O	O	O	
rien	O	O	O	O	O	
préciser.	O	O	O	O	O	
Les	O	O	O	O	O	
ouvrages	O	O	O	O	O	
dont	O	O	O	O	O	
les	O	O	O	O	O	
titres	O	O	O	O	O	
étaient	O	O	O	O	O	
pour	O	O	O	O	O	
eux	O	O	O	O	O	
inintelligibles	O	O	O	O	O	
leur	O	O	O	O	O	
semblaient	O	O	O	O	O	
contenir	O	O	O	O	O	
un	O	O	O	O	O	
mystère.	O	O	O	O	O	

Et	O	O	O	O	O	
ayant	O	O	O	O	O	
plus	O	O	O	O	O	
d'idées,	O	O	O	O	O	
ils	O	O	O	O	O	
eurent	O	O	O	O	O	
plus	O	O	O	O	O	
de	O	O	O	O	O	
souffrances.	O	O	O	O	O	
Quand	O	O	O	O	O	
une	O	O	O	O	O	
malle-poste	O	O	O	O	O	
les	O	O	O	O	O	
croisait	O	O	O	O	O	
dans	O	O	O	O	O	
les	B-FAC	O	O	O	O	
rues,	I-FAC	O	O	O	O	
ils	O	O	O	O	O	
sentaient	O	O	O	O	O	
le	O	O	O	O	O	
besoin	O	O	O	O	O	
de	O	O	O	O	O	
partir	O	O	O	O	O	
avec	O	O	O	O	O	
elle.	O	O	O	O	O	
Le	B-FAC	O	O	O	O	
quai	I-FAC	O	O	O	O	
aux	I-FAC	O	O	O	O	
Fleurs	I-FAC	O	O	O	O	
les	I-FAC	O	O	O	O	
faisait	O	O	O	O	O	
soupirer	O	O	O	O	O	
pour	O	O	O	O	O	
la	B-LOC	O	O	O	O	
campagne.	I-LOC	O	O	O	O	

Un	B-TIME	O	O	O	O	
dimanche	I-TIME	O	O	O	O	
ils	I-TIME	O	O	O	O	
se	O	O	O	O	O	
mirent	O	O	O	O	O	
en	O	O	O	O	O	
marche	O	O	O	O	O	
dès	O	O	O	O	O	
le	O	O	O	O	O	
matin,	O	O	O	O	O	
et,	O	O	O	O	O	
passant	O	O	O	O	O	
par	O	O	O	O	O	
Meudon,	B-GPE	O	O	O	O	
Bellevue,	B-GPE	O	O	O	O	
Suresnes,	B-GPE	O	O	O	O	
Auteuil,	B-GPE	O	O	O	O	
tout	O	O	O	O	O	
le	O	O	O	O	O	
long	O	O	O	O	O	
du	B-TIME	O	O	O	O	
jour	I-TIME	O	O	O	O	
ils	I-TIME	O	O	O	O	
vagabondèrent	O	O	O	O	O	
entre	O	O	O	O	O	
les	O	O	O	O	O	
vignes,	O	O	O	O	O	
arrachèrent	O	O	O	O	O	
des	O	O	O	O	O	
coquelicots	O	O	O	O	O	
au	B-LOC	O	O	O	O	
bord	I-LOC	O	O	O	O	
des	I-LOC	O	O	O	O	
champs,	I-LOC	O	O	O	O	
dormirent	O	O	O	O	O	
sur	O	O	O	O	O	
l'herbe,	O	O	O	O	O	
burent	O	O	O	O	O	
du	O	O	O	O	O	
lait,	O	O	O	O	O	
mangèrent	O	O	O	O	O	
sous	O	O	O	O	O	
les	O	O	O	O	O	
acacias	O	O	O	O	O	
des	B-FAC	O	O	O	O	
guinguettes,	I-FAC	O	O	O	O	
et	O	O	O	O	O	
rentrèrent	O	O	O	O	O	
fort	O	O	O	O	O	
tard,	O	O	O	O	O	
poudreux,	O	O	O	O	O	
exténués,	O	O	O	O	O	
ravis.	O	O	O	O	O	
Ils	O	O	O	O	O	
renouvelèrent	O	O	O	O	O	
souvent	O	O	O	O	O	
ces	O	O	O	O	O	
promenades.	O	O	O	O	O	
Les	B-TIME	O	O	O	O	
lendemains	I-TIME	O	O	O	O	
étaient	I-TIME	O	O	O	O	
si	O	O	O	O	O	
tristes,	O	O	O	O	O	
qu'ils	O	O	O	O	O	
finirent	O	O	O	O	O	
par	O	O	O	O	O	
s'en	O	O	O	O	O	
priver.	O	O	O	O	O	

La	O	O	O	O	O	
monotonie	O	O	O	O	O	
du	B-FAC	O	O	O	O	
bureau	I-FAC	O	O	O	O	
leur	I-FAC	O	O	O	O	
devenait	O	O	O	O	O	
odieuse.	O	O	O	O	O	
Continuellement	O	O	O	O	O	
le	O	O	O	O	O	
grattoir	O	O	O	O	O	
et	O	O	O	O	O	
la	O	O	O	O	O	
sandaraque,	O	O	O	O	O	
le	O	O	O	O	O	
même	O	O	O	O	O	
encrier,	O	O	O	O	O	
les	O	O	O	O	O	
mêmes	O	O	O	O	O	
plumes	O	O	O	O	O	
et	O	O	O	O	O	
les	B-PER	O	O	O	O	
mêmes	I-PER	O	O	O	O	
compagnons	I-PER	O	O	O	O	
!	I-PER	O	O	O	O	
Les	O	O	O	O	O	
jugeant	O	O	O	O	O	
stupides,	O	O	O	O	O	
ils	O	O	O	O	O	
leur	O	O	O	O	O	
parlaient	O	O	O	O	O	
de	O	O	O	O	O	
moins	O	O	O	O	O	
en	O	O	O	O	O	
moins.	O	O	O	O	O	
Cela	O	O	O	O	O	
leur	O	O	O	O	O	
valut	O	O	O	O	O	
des	O	O	O	O	O	
taquineries.	O	O	O	O	O	
Ils	O	O	O	O	O	
arrivaient	O	O	O	O	O	
tous	O	O	O	O	O	
les	O	O	O	O	O	
jours	O	O	O	O	O	
après	O	O	O	O	O	
l'heure,	O	O	O	O	O	
et	O	O	O	O	O	
reçurent	O	O	O	O	O	
des	O	O	O	O	O	
semonces.	O	O	O	O	O	

Autrefois,	O	O	O	O	O	
ils	O	O	O	O	O	
se	O	O	O	O	O	
trouvaient	O	O	O	O	O	
presque	O	O	O	O	O	
heureux	O	O	O	O	O	
;	O	O	O	O	O	
mais	O	O	O	O	O	
leur	O	O	O	O	O	
métier	O	O	O	O	O	
les	O	O	O	O	O	
humiliait	O	O	O	O	O	
depuis	O	O	O	O	O	
qu'ils	O	O	O	O	O	
s'estimaient	O	O	O	O	O	
davantage,	O	O	O	O	O	
et	O	O	O	O	O	
ils	O	O	O	O	O	
se	O	O	O	O	O	
renforçaient	O	O	O	O	O	
dans	O	O	O	O	O	
ce	O	O	O	O	O	
dégoût,	O	O	O	O	O	
s'exaltaient	O	O	O	O	O	
mutuellement,	O	O	O	O	O	
se	O	O	O	O	O	
gâtaient.	O	O	O	O	O	
Pécuchet	B-PER	O	O	O	O	
contracta	I-PER	O	O	O	O	
la	O	O	O	O	O	
brusquerie	O	O	O	O	O	
de	O	O	O	O	O	
Bouvard,	B-PER	O	O	O	O	
Bouvard	B-PER	O	O	O	O	
prit	I-PER	O	O	O	O	
quelque	O	O	O	O	O	
chose	O	O	O	O	O	
de	O	O	O	O	O	
la	O	O	O	O	O	
morosité	O	O	O	O	O	
de	O	O	O	O	O	
Pécuchet.	B-PER	O	O	O	O	

—	O	O	O	O	O	
J'ai	B-PER	O	O	O	O	
envie	O	O	O	O	O	
de	O	O	O	O	O	
me	O	O	O	O	O	
faire	O	O	O	O	O	
saltimbanque	O	O	O	O	O	
sur	O	O	O	O	O	
les	O	O	O	O	O	
places	O	O	O	O	O	
publiques	O	O	O	O	O	
!	O	O	O	O	O	
disait	O	O	O	O	O	
l'un.	B-PER	O	O	O	O	

—	O	O	O	O	O	
Autant	O	O	O	O	O	
être	O	O	O	O	O	
chiffonnier	O	O	O	O	O	
!	O	O	O	O	O	
s'écriait	O	O	O	O	O	
l'autre.	O	O	O	O	O	

Quelle	O	O	O	O	O	
situation	O	O	O	O	O	
abominable	O	O	O	O	O	
!	O	O	O	O	O	
Et	O	O	O	O	O	
nul	O	O	O	O	O	
moyen	O	O	O	O	O	
d'en	O	O	O	O	O	
sortir	O	O	O	O	O	
!	O	O	O	O	O	
Pas	O	O	O	O	O	
même	O	O	O	O	O	
d'espérance	O	O	O	O	O	
!	O	O	O	O	O	

Un	B-TIME	O	O	O	O	
après-midi	I-TIME	O	O	O	O	
(c'était	I-TIME	O	O	O	O	
le	B-TIME	O	O	O	O	
20	I-TIME	O	O	O	O	
janvier	I-TIME	O	O	O	O	
1839),	I-TIME	O	O	O	O	
Bouvard	B-PER	O	O	O	O	
étant	I-PER	O	O	O	O	
à	O	O	O	O	O	
son	B-FAC	O	O	O	O	
comptoir	I-FAC	O	O	O	O	
reçut	I-FAC	O	O	O	O	
une	O	O	O	O	O	
lettre,	O	O	O	O	O	
apportée	O	O	O	O	O	
par	O	O	O	O	O	
le	B-PER	O	O	O	O	
facteur.	I-PER	O	O	O	O	

Ses	O	O	O	O	O	
bras	O	O	O	O	O	
se	O	O	O	O	O	
levèrent,	O	O	O	O	O	
sa	O	O	O	O	O	
tête	O	O	O	O	O	
peu	O	O	O	O	O	
à	O	O	O	O	O	
peu	O	O	O	O	O	
se	O	O	O	O	O	
renversait	O	O	O	O	O	
et	O	O	O	O	O	
il	O	O	O	O	O	
tomba	O	O	O	O	O	
évanoui	O	O	O	O	O	
sur	O	O	O	O	O	
le	O	O	O	O	O	
carreau.	O	O	O	O	O	

Les	B-PER	O	O	O	O	
commis	I-PER	O	O	O	O	
se	I-PER	O	O	O	O	
précipitèrent,	O	O	O	O	O	
on	O	O	O	O	O	
lui	O	O	O	O	O	
ôta	O	O	O	O	O	
sa	O	O	O	O	O	
cravate.	O	O	O	O	O	
On	O	O	O	O	O	
envoya	O	O	O	O	O	
chercher	O	O	O	O	O	
un	B-PER	O	O	O	O	
médecin.	I-PER	O	O	O	O	
Il	O	O	O	O	O	
rouvrit	O	O	O	O	O	
les	O	O	O	O	O	
yeux	O	O	O	O	O	
;	O	O	O	O	O	
puis	O	O	O	O	O	
aux	O	O	O	O	O	
questions	O	O	O	O	O	
qu'on	O	O	O	O	O	
lui	O	O	O	O	O	
faisait	O	O	O	O	O	
:	O	O	O	O	O	

—	O	O	O	O	O	
Ah	O	O	O	O	O	
!	O	O	O	O	O	
…	O	O	O	O	O	
c'est	O	O	O	O	O	
que	O	O	O	O	O	
…	O	O	O	O	O	
c'est	O	O	O	O	O	
que	O	O	O	O	O	
…	O	O	O	O	O	
un	O	O	O	O	O	
peu	O	O	O	O	O	
d'air	O	O	O	O	O	
me	O	O	O	O	O	
soulagera.	O	O	O	O	O	
Non	O	O	O	O	O	
!	O	O	O	O	O	
laissez-moi	O	O	O	O	O	
!	O	O	O	O	O	
permettez	O	O	O	O	O	
!	O	O	O	O	O	

Et	O	O	O	O	O	
malgré	O	O	O	O	O	
sa	O	O	O	O	O	
corpulence,	O	O	O	O	O	
il	O	O	O	O	O	
courut	O	O	O	O	O	
tout	O	O	O	O	O	
d'une	O	O	O	O	O	
haleine	O	O	O	O	O	
jusqu'au	O	B-FAC	O	O	O	
ministère	O	I-FAC	O	O	O	
de	O	I-FAC	O	O	O	
la	B-ORG	I-FAC	O	O	O	
Marine,	I-ORG	I-FAC	O	O	O	
se	O	O	O	O	O	
passant	O	O	O	O	O	
la	O	O	O	O	O	
main	O	O	O	O	O	
sur	O	O	O	O	O	
le	O	O	O	O	O	
front,	O	O	O	O	O	
croyant	O	O	O	O	O	
devenir	O	O	O	O	O	
fou,	O	O	O	O	O	
tâchant	O	O	O	O	O	
de	O	O	O	O	O	
se	O	O	O	O	O	
calmer.	O	O	O	O	O	

Il	O	O	O	O	O	
fit	O	O	O	O	O	
demander	O	O	O	O	O	
Pécuchet.	B-PER	O	O	O	O	

Pécuchet	B-PER	O	O	O	O	
parut.	I-PER	O	O	O	O	

—	O	O	O	O	O	
Mon	B-PER	B-PER	O	O	O	
oncle	I-PER	I-PER	O	O	O	
est	O	I-PER	O	O	O	
mort	O	O	O	O	O	
!	O	O	O	O	O	
j'hérite	O	O	O	O	O	
!	O	O	O	O	O	

—	O	O	O	O	O	
Pas	O	O	O	O	O	
possible	O	O	O	O	O	
!	O	O	O	O	O	

Bouvard	B-PER	O	O	O	O	
montre	I-PER	O	O	O	O	
les	O	O	O	O	O	
lignes	O	O	O	O	O	
suivantes	O	O	O	O	O	
:	O	O	O	O	O	
Étude	O	O	O	O	O	
De	O	O	O	O	O	
Me	B-PER	O	O	O	O	
Tardivel	I-PER	O	O	O	O	

Savigny-en-Septaine,	B-GPE	O	O	O	O	
14	B-TIME	O	O	O	O	
janvier	I-TIME	O	O	O	O	
1839.	I-TIME	O	O	O	O	

«	O	O	O	O	O	
Monsieur,	B-PER	O	O	O	O	

«	O	O	O	O	O	
Je	O	O	O	O	O	
vous	O	O	O	O	O	
prie	O	O	O	O	O	
de	O	O	O	O	O	
vous	O	O	O	O	O	
rendre	O	O	O	O	O	
en	O	O	O	O	O	
mon	O	O	O	O	O	
étude,	O	O	O	O	O	
pour	O	O	O	O	O	
y	O	O	O	O	O	
prendre	O	O	O	O	O	
connaissance	O	O	O	O	O	
du	O	O	O	O	O	
testament	O	O	O	O	O	
de	O	O	O	O	O	
votre	O	O	B-PER	O	O	
père	O	O	I-PER	O	O	
naturel,	O	O	I-PER	O	O	
M.	O	O	I-PER	O	O	
François-Denys-Bartholomée	O	O	I-PER	O	O	
Bouvard,	O	O	I-PER	O	O	
ex-négociant	O	O	I-PER	O	O	
dans	O	O	I-PER	O	O	
la	O	B-GPE	I-PER	O	O	
ville	O	I-GPE	I-PER	O	O	
de	O	I-GPE	I-PER	O	O	
Nantes,	B-GPE	I-GPE	I-PER	O	O	
décédé	O	O	I-PER	O	O	
en	O	O	I-PER	O	O	
cette	B-GPE	O	I-PER	O	O	
commune	I-GPE	O	I-PER	O	O	
le	I-GPE	O	I-PER	O	O	
10	O	O	I-PER	O	O	
du	O	O	I-PER	O	O	
présent	O	O	I-PER	O	O	
mois.	O	O	I-PER	O	O	
Ce	O	O	O	O	O	
testament	O	O	O	O	O	
contient	O	O	O	O	O	
en	O	O	O	O	O	
votre	O	O	O	O	O	
faveur	O	O	O	O	O	
une	O	O	O	O	O	
disposition	O	O	O	O	O	
très	O	O	O	O	O	
importante.	O	O	O	O	O	

«	O	O	O	O	O	
Agréez,	O	O	O	O	O	
Monsieur,	B-PER	O	O	O	O	
l'assurance	O	O	O	O	O	
de	O	O	O	O	O	
mes	O	O	O	O	O	
respects.	O	O	O	O	O	
«	O	O	O	O	O	
Tardivel,	B-PER	O	O	O	O	
notaire.	B-PER	O	O	O	O	
»	O	O	O	O	O	
Pécuchet	B-PER	O	O	O	O	
fut	I-PER	O	O	O	O	
obligé	O	O	O	O	O	
de	O	O	O	O	O	
s'asseoir	O	O	O	O	O	
sur	O	O	O	O	O	
une	O	O	O	O	O	
borne	O	O	O	O	O	
dans	O	O	O	O	O	
la	B-FAC	O	O	O	O	
cour.	I-FAC	O	O	O	O	
Puis	O	O	O	O	O	
il	O	O	O	O	O	
rendit	O	O	O	O	O	
le	O	O	O	O	O	
papier	O	O	O	O	O	
en	O	O	O	O	O	
disant	O	O	O	O	O	
lentement	O	O	O	O	O	
:	O	O	O	O	O	

—	O	O	O	O	O	
Pourvu	O	O	O	O	O	
…	O	O	O	O	O	
que	O	O	O	O	O	
ce	O	O	O	O	O	
ne	O	O	O	O	O	
soit	O	O	O	O	O	
pas	O	O	O	O	O	
…	O	O	O	O	O	
quelque	O	O	O	O	O	
farce	O	O	O	O	O	
!	O	O	O	O	O	

—	O	O	O	O	O	
Tu	B-PER	O	O	O	O	
crois	I-PER	O	O	O	O	
que	O	O	O	O	O	
c'est	O	O	O	O	O	
une	O	O	O	O	O	
farce	O	O	O	O	O	
!	O	O	O	O	O	
reprit	O	O	O	O	O	
Bouvard	B-PER	O	O	O	O	
d'une	I-PER	O	O	O	O	
voix	O	O	O	O	O	
étranglée,	O	O	O	O	O	
pareille	O	O	O	O	O	
à	O	O	O	O	O	
un	O	O	O	O	O	
râle	O	O	O	O	O	
de	O	O	O	O	O	
moribond.	O	O	O	O	O	

Mais	O	O	O	O	O	
le	O	O	O	O	O	
timbre	O	O	O	O	O	
de	O	O	O	O	O	
la	B-ORG	O	O	O	O	
poste,	I-ORG	O	O	O	O	
le	O	O	O	O	O	
nom	O	O	O	O	O	
de	O	O	O	O	O	
l'étude	O	O	O	O	O	
en	O	O	O	O	O	
caractères	O	O	O	O	O	
d'imprimerie,	O	O	O	O	O	
la	O	O	O	O	O	
signature	O	O	O	O	O	
du	B-PER	O	O	O	O	
notaire,	I-PER	O	O	O	O	
tout	O	O	O	O	O	
prouvait	O	O	O	O	O	
l'authenticité	O	O	O	O	O	
de	O	O	O	O	O	
la	O	O	O	O	O	
nouvelle	O	O	O	O	O	
;	O	O	O	O	O	
–	O	O	O	O	O	
et	O	O	O	O	O	
ils	O	O	O	O	O	
se	O	O	O	O	O	
regardèrent	O	O	O	O	O	
avec	O	O	O	O	O	
un	O	O	O	O	O	
tremblement	O	O	O	O	O	
du	O	O	O	O	O	
coin	O	O	O	O	O	
de	O	O	O	O	O	
la	O	O	O	O	O	
bouche	O	O	O	O	O	
et	O	O	O	O	O	
une	O	O	O	O	O	
larme	O	O	O	O	O	
qui	O	O	O	O	O	
roulait	O	O	O	O	O	
dans	O	O	O	O	O	
leurs	O	O	O	O	O	
yeux	O	O	O	O	O	
fixes.	O	O	O	O	O	

L'espace	O	O	O	O	O	
leur	O	O	O	O	O	
manquait.	O	O	O	O	O	
Ils	O	O	O	O	O	
allèrent	O	O	O	O	O	
jusqu'à	O	O	O	O	O	
l'Arc	B-FAC	O	O	O	O	
de	I-FAC	O	O	O	O	
Triomphe,	I-FAC	O	O	O	O	
revinrent	O	O	O	O	O	
par	O	O	O	O	O	
le	B-LOC	O	O	O	O	
bord	I-LOC	O	O	O	O	
de	I-LOC	O	O	O	O	
l'eau,	I-LOC	O	O	O	O	
dépassèrent	O	O	O	O	O	
Notre-Dame.	B-FAC	O	O	O	O	
Bouvard	B-PER	O	O	O	O	
était	I-PER	O	O	O	O	
très	O	O	O	O	O	
rouge.	O	O	O	O	O	
Il	O	O	O	O	O	
donna	O	O	O	O	O	
à	O	O	O	O	O	
Pécuchet	B-PER	O	O	O	O	
des	I-PER	O	O	O	O	
coups	O	O	O	O	O	
de	O	O	O	O	O	
poing	O	O	O	O	O	
dans	O	O	O	O	O	
le	O	O	O	O	O	
dos,	O	O	O	O	O	
et	O	O	O	O	O	
pendant	O	O	O	O	O	
cinq	B-TIME	O	O	O	O	
minutes,	I-TIME	O	O	O	O	
déraisonna	O	O	O	O	O	
complètement.	O	O	O	O	O	

Ils	O	O	O	O	O	
ricanaient	O	O	O	O	O	
malgré	O	O	O	O	O	
eux.	O	O	O	O	O	
Cet	O	O	O	O	O	
héritage,	O	O	O	O	O	
bien	O	O	O	O	O	
