sur	O	-
les	O	-
panneaux	O	-
des	O	-
boiseries	O	-
.	O	-
Quelquefois	O	-
un	O	-

l'	B-EVENT	1
horloge	I-EVENT	-
de	O	-
la	O	-
mort	O	-
frappait	B-EVENT	1
l'	O	-
heure	O	-
sur	O	-
les	O	-
panneaux	O	-
des	O	-
boiseries	O	-
.	O	-
Quelquefois	O	-
un	O	-
ais	B-EVENT	1
de	O	-
meuble	O	-
craquait	B-EVENT	1
inopinément	O	-
,	O	-
comme	O	-
si	O	-
la	O	-
solitude	O	-
ennuyée	O	-
étirait	O	-
ses	O	-
jointures	O	-
,	O	-
et	O	-

ais	B-EVENT	1
de	O	-
meuble	O	-
craquait	B-EVENT	1
inopinément	O	-
,	O	-
comme	O	-
si	O	-
la	O	-
solitude	O	-
ennuyée	O	-
étirait	O	-
ses	O	-
jointures	O	-
,	O	-
et	O	-
vous	O	-
causait	O	-
,	O	-
malgré	O	-
vous	O	-
,	O	-
un	O	-
tressaillement	O	-
nerveux	O	-
.	O	-
Un	O	-
lit	B-EVENT	1
à	O	-
colonnes	O	-
en	O	-
quenouille	O	-

vous	O	-
causait	O	-
,	O	-
malgré	O	-
vous	O	-
,	O	-
un	O	-
tressaillement	O	-
nerveux	O	-
.	O	-
Un	O	-
lit	B-EVENT	12
à	O	-
colonnes	O	-
en	O	-
quenouille	O	-
,	O	-
fermé	O	-
par	O	-
des	O	-
rideaux	O	-
de	O	-
brocatelle	O	-
coupés	O	-
à	O	-
tous	O	-
leurs	O	-
plis	O	-
et	O	-
dont	O	-
les	O	-
ramages	O	-

,	O	-
fermé	O	-
par	O	-
des	O	-
rideaux	O	-
de	O	-
brocatelle	O	-
coupés	O	-
à	O	-
tous	O	-
leurs	O	-
plis	O	-
et	O	-
dont	O	-
les	O	-
ramages	O	-
verts	O	-
et	O	-
blancs	O	-
se	O	-
confondaient	O	-
dans	O	-
une	O	-
même	O	-
teinte	O	-
jaunâtre	O	-
,	O	-
occupait	O	-
un	O	-
coin	O	-
de	O	-
la	O	-

verts	O	-
et	O	-
blancs	O	-
se	O	-
confondaient	O	-
dans	O	-
une	O	-
même	O	-
teinte	O	-
jaunâtre	O	-
,	O	-
occupait	O	-
un	O	-
coin	O	-
de	O	-
la	O	-
pièce	O	-
,	O	-
et	O	-
l'	O	-
on	O	-
n'	O	-
eût	O	-
osé	O	-
en	O	-
relever	O	-
les	O	-
pentes	O	-
de	O	-
peur	O	-
d'	O	-
y	O	-

pièce	O	-
,	O	-
et	O	-
l'	O	-
on	O	-
n'	O	-
eût	O	-
osé	O	-
en	O	-
relever	O	-
les	O	-
pentes	O	-
de	O	-
peur	O	-
d'	O	-
y	O	-
trouver	O	-
dans	O	-
l'	O	-
ombre	O	-
quelque	O	-
larve	O	-
accroupie	O	-
ou	O	-
quelque	O	-
forme	O	-
roide	O	-
dessinant	O	-
,	O	-
sous	O	-
la	O	-
blancheur	O	-

trouver	O	-
dans	O	-
l'	O	-
ombre	O	-
quelque	O	-
larve	O	-
accroupie	O	-
ou	O	-
quelque	O	-
forme	O	-
roide	O	-
dessinant	O	-
,	O	-
sous	O	-
la	O	-
blancheur	O	-
du	O	-
drap	O	-
,	O	-
un	O	-
nez	O	-
pointu	O	-
,	O	-
des	O	-
pommettes	O	-
osseuses	O	-
,	O	-
des	O	-
mains	O	-
jointes	O	-
et	O	-
des	O	-

du	O	-
drap	O	-
,	O	-
un	O	-
nez	O	-
pointu	O	-
,	O	-
des	O	-
pommettes	O	-
osseuses	O	-
,	O	-
des	O	-
mains	O	-
jointes	O	-
et	O	-
des	O	-
pieds	O	-
placés	O	-
comme	O	-
ceux	O	-
des	O	-
statues	O	-
allongées	O	-
sur	O	-
des	O	-
tombeaux	O	-
;	O	-
tant	O	-
les	O	-
choses	O	-
faites	O	-
pour	O	-

pieds	O	-
placés	O	-
comme	O	-
ceux	O	-
des	O	-
statues	O	-
allongées	O	-
sur	O	-
des	O	-
tombeaux	O	-
;	O	-
tant	O	-
les	O	-
choses	O	-
faites	O	-
pour	O	-
l'	O	-
homme	O	-
et	O	-
d'	O	-
où	O	-
l'	O	-
homme	O	-
est	O	-
absent	O	-
prennent	O	-
vite	O	-
un	O	-
air	O	-
surnaturel	O	-
!	O	-
On	O	-

l'	O	-
homme	O	-
et	O	-
d'	O	-
où	O	-
l'	O	-
homme	O	-
est	O	-
absent	O	-
prennent	O	-
vite	O	-
un	O	-
air	O	-
surnaturel	O	-
!	O	-
On	O	-
eût	O	-
pu	O	-
supposer	O	-
aussi	O	-
qu'	O	-
une	O	-
jeune	O	-
princesse	O	-
enchantée	O	-
y	O	-
reposait	O	-
d'	O	-
un	O	-
sommeil	O	-
séculaire	O	-
comme	O	-

eût	O	-
pu	O	-
supposer	O	-
aussi	O	-
qu'	O	-
une	O	-
jeune	O	-
princesse	O	-
enchantée	O	-
y	O	-
reposait	O	-
d'	O	-
un	O	-
sommeil	O	-
séculaire	O	-
comme	O	-
la	O	-
Belle	O	-
au	O	-
bois	O	-
dormant	O	-
,	O	-
mais	O	-
les	O	-
plis	O	-
avaient	O	-
une	O	-
rigidité	O	-
trop	O	-
sinistre	O	-
et	O	-
trop	O	-

la	O	-
Belle	O	-
au	O	-
bois	O	-
dormant	O	-
,	O	-
mais	O	-
les	O	-
plis	O	-
avaient	O	-
une	O	-
rigidité	O	-
trop	O	-
sinistre	O	-
et	O	-
trop	O	-
mystérieuse	O	-
pour	O	-
cela	O	-
et	O	-
s'	O	-
opposaient	O	-
à	O	-
toute	O	-
idée	O	-
galante	O	-
.	O	-
Une	O	-
table	B-EVENT	29
en	O	-
bois	O	-
noir	O	-

mystérieuse	O	-
pour	O	-
cela	O	-
et	O	-
s'	O	-
opposaient	O	-
à	O	-
toute	O	-
idée	O	-
galante	O	-
.	O	-
Une	O	-
table	B-EVENT	13
en	O	-
bois	O	-
noir	O	-
avec	O	-
les	O	-
incrustations	O	-
de	O	-
cuivre	O	-
qui	O	-
se	O	-
détachaient	O	-
,	O	-
un	O	-
miroir	B-EVENT	13
trouble	B-EVENT	13
et	O	-
louche	B-EVENT	13
,	O	-
dont	O	-

avec	O	-
les	O	-
incrustations	O	-
de	O	-
cuivre	O	-
qui	O	-
se	O	-
détachaient	O	-
,	O	-
un	O	-
miroir	B-EVENT	11
trouble	B-EVENT	11
et	O	-
louche	B-EVENT	11
,	O	-
dont	O	-
le	O	-
tain	O	-
avait	O	-
coulé	O	-
,	O	-
las	O	-
de	O	-
ne	O	-
pas	O	-
refléter	O	-
de	O	-
figure	O	-
humaine	O	-
,	O	-
un	O	-
fauteuil	B-EVENT	11

le	O	-
tain	O	-
avait	O	-
coulé	O	-
,	O	-
las	O	-
de	O	-
ne	O	-
pas	O	-
refléter	O	-
de	O	-
figure	O	-
humaine	O	-
,	O	-
un	O	-
fauteuil	B-EVENT	16
de	O	-
tapisserie	O	-
au	O	-
petit	O	-
point	O	-
,	O	-
ouvrage	O	-
de	O	-
patience	O	-
et	O	-
de	O	-
loisir	O	-
mené	O	-
à	O	-
fin	O	-
par	O	-

de	O	-
tapisserie	O	-
au	O	-
petit	O	-
point	O	-
,	O	-
ouvrage	O	-
de	O	-
patience	O	-
et	O	-
de	O	-
loisir	O	-
mené	O	-
à	O	-
fin	O	-
par	O	-
quelque	O	-
aïeule	O	-
,	O	-
mais	O	-
qui	O	-
ne	O	-
laissait	O	-
plus	O	-
discerner	O	-
que	O	-
quelques	O	-
fils	O	-
d'	O	-
argent	O	-
parmi	O	-
les	O	-

quelque	O	-
aïeule	O	-
,	O	-
mais	O	-
qui	O	-
ne	O	-
laissait	O	-
plus	O	-
discerner	O	-
que	O	-
quelques	O	-
fils	O	-
d'	O	-
argent	O	-
parmi	O	-
les	O	-
soies	O	-
et	O	-
les	O	-
laines	O	-
déteintes	O	-
,	O	-
complétaient	O	-
l'	O	-
ameublement	O	-
de	O	-
cette	O	-
chambre	O	-
,	O	-
à	O	-
la	O	-
rigueur	O	-

soies	O	-
et	O	-
les	O	-
laines	O	-
déteintes	O	-
,	O	-
complétaient	O	-
l'	O	-
ameublement	O	-
de	O	-
cette	O	-
chambre	O	-
,	O	-
à	O	-
la	O	-
rigueur	O	-
habitable	O	-
pour	O	-
un	O	-
homme	O	-
qui	O	-
n'	O	-
eût	O	-
craint	O	-
ni	O	-
les	O	-
esprits	O	-
ni	O	-
les	O	-
revenants	O	-
.	O	-
Ces	O	-

habitable	O	-
pour	O	-
un	O	-
homme	O	-
qui	O	-
n'	O	-
eût	O	-
craint	O	-
ni	O	-
les	O	-
esprits	O	-
ni	O	-
les	O	-
revenants	O	-
.	O	-
Ces	O	-
deux	O	-
pièces	O	-
répondaient	O	-
aux	O	-
deux	O	-
fenêtres	B-EVENT	22
non	B-EVENT	22
condamnées	I-EVENT	-
de	O	-
la	O	-
façade	O	-
.	O	-
Un	O	-
jour	O	-
blême	O	-
et	O	-

deux	O	-
pièces	O	-
répondaient	O	-
aux	O	-
deux	O	-
fenêtres	B-EVENT	6
non	B-EVENT	6
condamnées	I-EVENT	-
de	O	-
la	O	-
façade	O	-
.	O	-
Un	O	-
jour	O	-
blême	O	-
et	O	-
verdâtre	O	-
y	O	-
descendait	O	-
à	O	-
travers	O	-
les	O	-
vitres	B-EVENT	6
dépolies	O	-
dont	O	-
le	O	-
dernier	O	-
nettoyage	O	-
remontait	O	-
bien	O	-
à	O	-
cent	O	-

verdâtre	O	-
y	O	-
descendait	O	-
à	O	-
travers	O	-
les	O	-
vitres	B-EVENT	7
dépolies	O	-
dont	O	-
le	O	-
dernier	O	-
nettoyage	O	-
remontait	O	-
bien	O	-
à	O	-
cent	O	-
ans	O	-
et	O	-
qui	O	-
semblaient	O	-
étamées	O	-
en	O	-
dehors	O	-
.	O	-
De	O	-
grands	O	-
rideaux	B-EVENT	7
,	O	-
fripés	O	-
dans	O	-
leurs	O	-
cassures	O	-

ans	O	-
et	O	-
qui	O	-
semblaient	O	-
étamées	O	-
en	O	-
dehors	O	-
.	O	-
De	O	-
grands	O	-
rideaux	B-EVENT	11
,	O	-
fripés	O	-
dans	O	-
leurs	O	-
cassures	O	-
et	O	-
qui	O	-
se	O	-
seraient	O	-
déchirés	O	-
si	O	-
on	O	-
eût	O	-
voulu	O	-
les	O	-
faire	O	-
glisser	O	-
sur	O	-
leurs	O	-
tringles	O	-
dévorées	O	-

et	O	-
qui	O	-
se	O	-
seraient	O	-
déchirés	O	-
si	O	-
on	O	-
eût	O	-
voulu	O	-
les	O	-
faire	O	-
glisser	O	-
sur	O	-
leurs	O	-
tringles	O	-
dévorées	O	-
de	O	-
rouille	O	-
,	O	-
diminuaient	O	-
encore	O	-
cette	O	-
lumière	O	-
de	O	-
crépuscule	O	-
et	O	-
ajoutaient	O	-
à	O	-
la	O	-
mélancolie	B-EVENT	30
du	O	-
lieu	O	-

de	O	-
rouille	O	-
,	O	-
diminuaient	O	-
encore	O	-
cette	O	-
lumière	O	-
de	O	-
crépuscule	O	-
et	O	-
ajoutaient	O	-
à	O	-
la	O	-
mélancolie	B-EVENT	14
du	O	-
lieu	O	-
.	O	-
En	B-EVENT	14
ouvrant	I-EVENT	-
la	O	-
porte	O	-
qui	O	-
se	O	-
trouvait	O	-
au	O	-
fond	O	-
de	O	-
cette	O	-
dernière	O	-
chambre	O	-
,	O	-
on	O	-

.	O	-
En	B-EVENT	2
ouvrant	I-EVENT	-
la	O	-
porte	O	-
qui	O	-
se	O	-
trouvait	O	-
au	O	-
fond	O	-
de	O	-
cette	O	-
dernière	O	-
chambre	O	-
,	O	-
on	O	-
tombait	O	-
en	O	-
pleines	O	-
ténèbres	B-EVENT	2
,	O	-
on	O	-
abordait	O	-
le	O	-
vide	O	-
,	O	-
l'	O	-
obscur	O	-
et	O	-
l'	O	-
inconnu	O	-
.	O	-

tombait	O	-
en	O	-
pleines	O	-
ténèbres	B-EVENT	4
,	O	-
on	O	-
abordait	O	-
le	O	-
vide	O	-
,	O	-
l'	O	-
obscur	O	-
et	O	-
l'	O	-
inconnu	O	-
.	O	-
Peu	O	-
à	O	-
peu	O	-
,	O	-
cependant	O	-
,	O	-
l'	B-EVENT	4
œil	I-EVENT	-
s'	B-EVENT	4
habituait	I-EVENT	-
à	O	-
cette	O	-
ombre	O	-
traversée	O	-
de	O	-
quelques	O	-

Peu	O	-
à	O	-
peu	O	-
,	O	-
cependant	O	-
,	O	-
l'	B-EVENT	7
œil	I-EVENT	-
s'	B-EVENT	7
habituait	I-EVENT	-
à	O	-
cette	O	-
ombre	O	-
traversée	O	-
de	O	-
quelques	O	-
jets	O	-
livides	O	-
filtrant	O	-
à	O	-
travers	O	-
les	O	-
jointures	O	-
des	O	-
planches	O	-
qui	O	-
bouchaient	O	-
les	O	-
fenêtres	O	-
,	O	-
et	O	-
découvrait	B-EVENT	7

jets	O	-
livides	O	-
filtrant	O	-
à	O	-
travers	O	-
les	O	-
jointures	O	-
des	O	-
planches	O	-
qui	O	-
bouchaient	O	-
les	O	-
fenêtres	O	-
,	O	-
et	O	-
découvrait	B-EVENT	16
confusément	O	-
une	O	-
enfilade	B-EVENT	16
de	O	-
chambres	B-EVENT	16
délabrées	O	-
,	O	-
au	O	-
parquet	O	-
disjoint	O	-
,	O	-
semé	O	-
de	O	-
vitres	O	-
brisées	O	-
,	O	-

confusément	O	-
une	O	-
enfilade	B-EVENT	3
de	O	-
chambres	B-EVENT	3
délabrées	O	-
,	O	-
au	O	-
parquet	O	-
disjoint	O	-
,	O	-
semé	O	-
de	O	-
vitres	O	-
brisées	O	-
,	O	-
aux	O	-
murailles	O	-
nues	O	-
ou	O	-
à	O	-
demi	O	-
couvertes	O	-
de	O	-
quelques	O	-
lambeaux	O	-
de	O	-
tapisserie	O	-
effrangée	O	-
,	O	-
aux	O	-
plafonds	B-EVENT	3

aux	O	-
murailles	O	-
nues	O	-
ou	O	-
à	O	-
demi	O	-
couvertes	O	-
de	O	-
quelques	O	-
lambeaux	O	-
de	O	-
tapisserie	O	-
effrangée	O	-
,	O	-
aux	O	-
plafonds	B-EVENT	16
laissant	B-EVENT	16
paraître	O	-
les	O	-
lattes	O	-
et	O	-
passer	O	-
l'	O	-
eau	O	-
du	O	-
ciel	O	-
,	O	-
admirablement	O	-
disposés	O	-
pour	O	-
les	O	-
sanhédrins	O	-

laissant	B-EVENT	1
paraître	O	-
les	O	-
lattes	O	-
et	O	-
passer	O	-
l'	O	-
eau	O	-
du	O	-
ciel	O	-
,	O	-
admirablement	O	-
disposés	O	-
pour	O	-
les	O	-
sanhédrins	O	-
de	O	-
rats	O	-
et	O	-
les	O	-
états	O	-
généraux	O	-
de	O	-
chauves	O	-
-	O	-
souris	O	-
.	O	-
En	O	-
quelques	O	-
endroits	O	-
,	O	-
il	O	-

de	O	-
rats	O	-
et	O	-
les	O	-
états	O	-
généraux	O	-
de	O	-
chauves	O	-
-	O	-
souris	O	-
.	O	-
En	O	-
quelques	O	-
endroits	O	-
,	O	-
il	O	-
n'	O	-
eût	O	-
pas	O	-
été	O	-
sûr	O	-
de	O	-
s'	O	-
avancer	O	-
,	O	-
car	O	-
le	O	-
plancher	B-EVENT	28
ondulait	B-EVENT	28
et	O	-
pliait	B-EVENT	28
sous	O	-

n'	O	-
eût	O	-
pas	O	-
été	O	-
sûr	O	-
de	O	-
s'	O	-
avancer	O	-
,	O	-
car	O	-
le	O	-
plancher	B-EVENT	12
ondulait	B-EVENT	12
et	O	-
pliait	B-EVENT	12
sous	O	-
le	O	-
pas	O	-
,	O	-
mais	O	-
jamais	O	-
personne	O	-
ne	O	-
s'	O	-
aventurait	O	-
dans	O	-
cette	O	-
Thébaïde	O	-
d'	O	-
ombre	O	-
,	O	-
de	O	-

le	O	-
pas	O	-
,	O	-
mais	O	-
jamais	O	-
personne	O	-
ne	O	-
s'	O	-
aventurait	O	-
dans	O	-
cette	O	-
Thébaïde	O	-
d'	O	-
ombre	O	-
,	O	-
de	O	-
poussière	O	-
et	O	-
de	O	-
toiles	O	-
d'	O	-
araignée	O	-
.	O	-
Dès	O	-
le	O	-
seuil	O	-
,	O	-
une	O	-
odeur	B-EVENT	29
de	O	-
relent	O	-
,	O	-

poussière	O	-
et	O	-
de	O	-
toiles	O	-
d'	O	-
araignée	O	-
.	O	-
Dès	O	-
le	O	-
seuil	O	-
,	O	-
une	O	-
odeur	B-EVENT	13
de	O	-
relent	O	-
,	O	-
un	O	-
parfum	B-EVENT	13
de	O	-
moisissure	B-EVENT	13
et	O	-
d'	O	-
abandon	O	-
,	O	-
le	O	-
froid	B-EVENT	13
humide	O	-
et	O	-
noir	O	-
particulier	O	-
aux	O	-
lieux	O	-

un	O	-
parfum	B-EVENT	2
de	O	-
moisissure	B-EVENT	2
et	O	-
d'	O	-
abandon	O	-
,	O	-
le	O	-
froid	B-EVENT	2
humide	O	-
et	O	-
noir	O	-
particulier	O	-
aux	O	-
lieux	O	-
sombres	O	-
,	O	-
vous	O	-
montaient	B-EVENT	2
aux	O	-
narines	B-EVENT	2
comme	O	-
lorsqu'	O	-
on	O	-
lève	O	-
la	O	-
pierre	O	-
d'	O	-
un	O	-
caveau	O	-
et	O	-

sombres	O	-
,	O	-
vous	O	-
montaient	B-EVENT	4
aux	O	-
narines	B-EVENT	4
comme	O	-
lorsqu'	O	-
on	O	-
lève	O	-
la	O	-
pierre	O	-
d'	O	-
un	O	-
caveau	O	-
et	O	-
qu'	O	-
on	O	-
se	O	-
penche	O	-
sur	O	-
son	O	-
obscurité	O	-
glaciale	O	-
.	O	-
En	O	-
effet	O	-
,	O	-
c'	O	-
était	O	-
le	O	-
cadavre	B-EVENT	4

qu'	O	-
on	O	-
se	O	-
penche	O	-
sur	O	-
son	O	-
obscurité	O	-
glaciale	O	-
.	O	-
En	O	-
effet	O	-
,	O	-
c'	O	-
était	O	-
le	O	-
cadavre	B-EVENT	16
du	I-EVENT	-
passé	I-EVENT	-
qui	O	-
tombait	B-EVENT	16
lentement	O	-
en	O	-
poudre	O	-
dans	O	-
ces	O	-
salles	O	-
où	O	-
le	O	-
présent	O	-
ne	O	-
mettait	O	-
pas	O	-

du	I-EVENT	-
passé	I-EVENT	-
qui	O	-
tombait	B-EVENT	4
lentement	O	-
en	O	-
poudre	O	-
dans	O	-
ces	O	-
salles	O	-
où	O	-
le	O	-
présent	O	-
ne	O	-
mettait	O	-
pas	O	-
le	O	-
pied	O	-
,	O	-
c'	O	-
étaient	O	-
les	O	-
années	O	-
endormies	O	-
qui	O	-
se	O	-
berçaient	O	-
comme	O	-
dans	O	-
des	O	-
hamacs	O	-
aux	O	-

le	O	-
pied	O	-
,	O	-
c'	O	-
étaient	O	-
les	O	-
années	O	-
endormies	O	-
qui	O	-
se	O	-
berçaient	O	-
comme	O	-
dans	O	-
des	O	-
hamacs	O	-
aux	O	-
toiles	O	-
grises	O	-
des	O	-
encoignures	O	-
.	O	-
Au	O	-
-	O	-
dessus	O	-
,	O	-
dans	O	-
les	O	-
greniers	B-EVENT	28
,	O	-
gîtaient	B-EVENT	28
,	O	-
pendant	O	-

toiles	O	-
grises	O	-
des	O	-
encoignures	O	-
.	O	-
Au	O	-
-	O	-
dessus	O	-
,	O	-
dans	O	-
les	O	-
greniers	B-EVENT	12
,	O	-
gîtaient	B-EVENT	12
,	O	-
pendant	O	-
le	O	-
jour	O	-
,	O	-
les	O	-
hiboux	B-EVENT	12
,	O	-
les	O	-
chouettes	B-EVENT	12
et	O	-
les	O	-
choucas	B-EVENT	12
avec	O	-
leurs	O	-
oreilles	O	-
de	O	-
plume	O	-

le	O	-
jour	O	-
,	O	-
les	O	-
hiboux	B-EVENT	5
,	O	-
les	O	-
chouettes	B-EVENT	5
et	O	-
les	O	-
choucas	B-EVENT	5
avec	O	-
leurs	O	-
oreilles	O	-
de	O	-
plume	O	-
,	O	-
leurs	O	-
têtes	O	-
de	O	-
chat	O	-
et	O	-
leurs	O	-
rondes	O	-
prunelles	O	-
phosphorescentes	O	-
.	O	-
Le	O	-
toit	B-EVENT	5
effondré	O	-
en	O	-
vingt	O	-

,	O	-
leurs	O	-
têtes	O	-
de	O	-
chat	O	-
et	O	-
leurs	O	-
rondes	O	-
prunelles	O	-
phosphorescentes	O	-
.	O	-
Le	O	-
toit	B-EVENT	13
effondré	O	-
en	O	-
vingt	O	-
endroits	O	-
laissait	B-EVENT	13
entrer	B-EVENT	13
et	O	-
sortir	B-EVENT	13
librement	O	-
ces	O	-
aimables	O	-
oiseaux	B-EVENT	13
,	O	-
aussi	O	-
à	O	-
l'	O	-
aise	O	-
là	O	-
que	O	-

endroits	O	-
laissait	B-EVENT	2
entrer	B-EVENT	2
et	O	-
sortir	B-EVENT	2
librement	O	-
ces	O	-
aimables	O	-
oiseaux	B-EVENT	2
,	O	-
aussi	O	-
à	O	-
l'	O	-
aise	O	-
là	O	-
que	O	-
dans	O	-
les	O	-
ruines	O	-
de	O	-
Montlhéry	O	-
ou	O	-
du	O	-
château	O	-
Gaillard	O	-
.	O	-
Chaque	O	-
soir	O	-
,	O	-
l'	O	-
essaim	O	-
poudreux	O	-

dans	O	-
les	O	-
ruines	O	-
de	O	-
Montlhéry	O	-
ou	O	-
du	O	-
château	O	-
Gaillard	O	-
.	O	-
Chaque	O	-
soir	O	-
,	O	-
l'	O	-
essaim	O	-
poudreux	O	-
s'	O	-
envolait	O	-
en	O	-
piaulant	O	-
et	O	-
en	O	-
poussant	O	-
des	O	-
clameurs	O	-
qui	O	-
eussent	O	-
ému	O	-
les	O	-
superstitieux	O	-
,	O	-
pour	O	-

s'	O	-
envolait	O	-
en	O	-
piaulant	O	-
et	O	-
en	O	-
poussant	O	-
des	O	-
clameurs	O	-
qui	O	-
eussent	O	-
ému	O	-
les	O	-
superstitieux	O	-
,	O	-
pour	O	-
aller	O	-
chercher	O	-
au	O	-
loin	O	-
une	O	-
nourriture	O	-
qu'	O	-
il	O	-
n'	O	-
eût	O	-
pas	O	-
trouvée	O	-
dans	O	-
cette	O	-
tour	O	-
de	O	-

aller	O	-
chercher	O	-
au	O	-
loin	O	-
une	O	-
nourriture	O	-
qu'	O	-
il	O	-
n'	O	-
eût	O	-
pas	O	-
trouvée	O	-
dans	O	-
cette	O	-
tour	O	-
de	O	-
la	O	-
faim	O	-
.	O	-
Les	O	-
pièces	O	-
du	O	-
rez	O	-
-	O	-
de	O	-
-	O	-
chaussée	O	-
ne	O	-
contenaient	O	-
rien	O	-
qu'	O	-
une	O	-

la	O	-
faim	O	-
.	O	-
Les	O	-
pièces	O	-
du	O	-
rez	O	-
-	O	-
de	O	-
-	O	-
chaussée	O	-
ne	O	-
contenaient	O	-
rien	O	-
qu'	O	-
une	O	-
demi	O	-
-	O	-
douzaine	O	-
de	O	-
bottes	B-EVENT	21
de	I-EVENT	-
paille	I-EVENT	-
,	O	-
des	O	-
râpes	B-EVENT	21
de	I-EVENT	-
maïs	I-EVENT	-
et	O	-
quelques	O	-
menus	O	-
instruments	B-EVENT	21

demi	O	-
-	O	-
douzaine	O	-
de	O	-
bottes	B-EVENT	5
de	I-EVENT	-
paille	I-EVENT	-
,	O	-
des	O	-
râpes	B-EVENT	5
de	I-EVENT	-
maïs	I-EVENT	-
et	O	-
quelques	O	-
menus	O	-
instruments	B-EVENT	5
de	O	-
jardinage	O	-
.	O	-
Dans	O	-
l'	O	-
une	O	-
d'	O	-
elles	O	-
se	O	-
voyait	O	-
une	O	-
paillasse	B-EVENT	5
gonflée	O	-
de	O	-
feuilles	O	-
sèches	O	-

de	O	-
jardinage	O	-
.	O	-
Dans	O	-
l'	O	-
une	O	-
d'	O	-
elles	O	-
se	O	-
voyait	O	-
une	O	-
paillasse	B-EVENT	12
gonflée	O	-
de	O	-
feuilles	O	-
sèches	O	-
de	O	-
blé	O	-
de	O	-
Turquie	O	-
,	O	-
avec	O	-
une	O	-
couverture	O	-
de	O	-
laine	O	-
bise	O	-
qui	O	-
paraissait	O	-
être	O	-
le	O	-
lit	O	-

de	O	-
blé	O	-
de	O	-
Turquie	O	-
,	O	-
avec	O	-
une	O	-
couverture	O	-
de	O	-
laine	O	-
bise	O	-
qui	O	-
paraissait	O	-
être	O	-
le	O	-
lit	O	-
de	O	-
l'	O	-
unique	O	-
valet	O	-
du	O	-
manoir	O	-
.	O	-
Comme	O	-
le	O	-
lecteur	O	-
doit	O	-
être	O	-
las	O	-
de	O	-
cette	O	-
promenade	B-EVENT	32

de	O	-
l'	O	-
unique	O	-
valet	O	-
du	O	-
manoir	O	-
.	O	-
Comme	O	-
le	O	-
lecteur	O	-
doit	O	-
être	O	-
las	O	-
de	O	-
cette	O	-
promenade	B-EVENT	16
à	O	-
travers	O	-
la	O	-
solitude	B-EVENT	16
,	O	-
la	O	-
misère	B-EVENT	16
et	O	-
l'	O	-
abandon	B-EVENT	16
,	O	-
menons	O	-
-	O	-
le	O	-
à	O	-
la	O	-

à	O	-
travers	O	-
la	O	-
solitude	B-EVENT	4
,	O	-
la	O	-
misère	B-EVENT	4
et	O	-
l'	O	-
abandon	B-EVENT	4
,	O	-
menons	O	-
-	O	-
le	O	-
à	O	-
la	O	-
seule	O	-
pièce	B-EVENT	4
un	O	-
peu	O	-
vivante	B-EVENT	4
du	O	-
château	B-EVENT	4
désert	O	-
,	O	-
à	O	-
la	O	-
cuisine	B-EVENT	4
,	O	-
dont	O	-
la	O	-
cheminée	B-EVENT	4

seule	O	-
pièce	B-EVENT	2
un	O	-
peu	O	-
vivante	B-EVENT	2
du	O	-
château	B-EVENT	2
désert	O	-
,	O	-
à	O	-
la	O	-
cuisine	B-EVENT	2
,	O	-
dont	O	-
la	O	-
cheminée	B-EVENT	2
envoyait	B-EVENT	2
au	I-EVENT	-
ciel	I-EVENT	-
ce	O	-
léger	O	-
nuage	B-EVENT	2
blanchâtre	O	-
mentionné	O	-
dans	O	-
la	O	-
description	O	-
extérieure	O	-
du	O	-
castel	O	-
.	O	-
Un	O	-

envoyait	B-EVENT	1
au	I-EVENT	-
ciel	I-EVENT	-
ce	O	-
léger	O	-
nuage	B-EVENT	1
blanchâtre	O	-
mentionné	O	-
dans	O	-
la	O	-
description	O	-
extérieure	O	-
du	O	-
castel	O	-
.	O	-
Un	O	-
maigre	O	-
feu	B-EVENT	1
léchait	B-EVENT	1
de	O	-
ses	O	-
langues	O	-
jaunes	O	-
la	O	-
plaque	O	-
de	O	-
la	O	-
cheminée	O	-
,	O	-
et	O	-
de	O	-
temps	O	-

maigre	O	-
feu	B-EVENT	2
léchait	B-EVENT	2
de	O	-
ses	O	-
langues	O	-
jaunes	O	-
la	O	-
plaque	O	-
de	O	-
la	O	-
cheminée	O	-
,	O	-
et	O	-
de	O	-
temps	O	-
en	O	-
temps	O	-
atteignait	O	-
le	O	-
fond	O	-
d'	O	-
un	O	-
coquemar	O	-
de	O	-
fonte	O	-
pendu	O	-
à	O	-
la	O	-
crémaillère	O	-
,	O	-
et	O	-

en	O	-
temps	O	-
atteignait	O	-
le	O	-
fond	O	-
d'	O	-
un	O	-
coquemar	O	-
de	O	-
fonte	O	-
pendu	O	-
à	O	-
la	O	-
crémaillère	O	-
,	O	-
et	O	-
sa	O	-
faible	O	-
réverbération	O	-
allait	O	-
piquer	O	-
dans	O	-
l'	O	-
ombre	O	-
une	O	-
paillette	O	-
rougeâtre	O	-
au	O	-
bord	O	-
des	O	-
deux	O	-
ou	O	-

sa	O	-
faible	O	-
réverbération	O	-
allait	O	-
piquer	O	-
dans	O	-
l'	O	-
ombre	O	-
une	O	-
paillette	O	-
rougeâtre	O	-
au	O	-
bord	O	-
des	O	-
deux	O	-
ou	O	-
trois	O	-
casseroles	O	-
attachées	O	-
au	O	-
mur	O	-
.	O	-
